x,y,std
1070,7558.376,14.83673225
1071,7587.418,15.50062179
1072,7559.557,17.11399284
1073,7589.505,15.56945648
1074,7548.842,15.01709146
1075,7561.947,15.54786773
1076,7562.487,14.44450868
1077,7579.104,15.26653805
1078,7573.646,14.68838602
1079,7583.856,14.86651486
1080,7555.312,14.87281601
1081,7571.413,15.59994971
1082,7544.053,14.75168434
1083,7563.126,15.42303874
1084,7568.267,16.09713363
1085,7566.433,15.7385994
1086,7578.027,15.27194392
1087,7592.995,15.14889352
1088,7556.6,15.31704932
1089,7577.915,15.03202498
1090,7544.901,14.3127635
1091,7573.139,15.73040619
1092,7537.444,15.73107956
1093,7540.886,14.25177196
1094,7563.113,15.77904405
1095,7586.717,15.35659178
1096,7556.724,15.27526838
1097,7566.306,16.82463563
1098,7531.568,15.43020985
1099,7608.462,15.16952722
1100,7529.225,14.95180173
1101,7540.301,14.59693115
1102,7560.6,14.96221909
1103,7590.001,14.96739787
1104,7571.221,16.90426452
1105,7596.952,14.67813667
1106,7541.942,19.88030774
1107,7574.482,15.52010554
1108,7551.627,15.03522102
1109,7548.162,15.47804109
1110,7571.947,15.04174827
1111,7539.826,14.89831279
1112,7572.712,15.28355508
1113,7588.713,15.42908393
1114,7546.043,15.32902968
1115,7573.599,14.94135867
1116,7524.472,15.01070338
1117,7556.839,15.23486393
1118,7560.688,15.58937638
1119,7557.807,14.71576539
1120,7577.833,15.29578736
1121,7542.864,15.25613005
1122,7562.379,14.77224963
1123,7600.851,15.88284606
1124,7543.016,15.0179141
1125,7580.338,15.44130033
1126,7535.182,20.25163885
1127,7549.988,15.38030741
1128,7557.457,15.40143341
1129,7556.807,17.33700525
1130,7534.053,15.96715977
1131,7572.162,16.3872437
1132,7562.467,17.85550086
1133,7576.405,14.84732215
1134,7528.746,15.18846549
1135,7563.246,15.74329965
1136,7558.421,15.49947609
1137,7544.983,14.64434058
1138,7571.783,17.67257511
1139,7580.246,15.21819582
1140,7552.415,15.21127131
1141,7575.433,15.28631777
1142,7538.134,15.88502578
1143,7565.25,14.95759005
1144,7569.63,15.2667318
1145,7561.64,14.90169118
1146,7564.3,16.13864926
1147,7552.889,14.43719775
1148,7575.169,14.79947428
1149,7562.906,15.42080296
1150,7540.823,20.92151216
1151,7588.975,14.7647003
1152,7551.841,15.33472266
1153,7570.019,14.93621903
1154,7541.988,15.27382912
1155,7593.734,15.5534319
1156,7575.434,15.62394457
1157,7607.293,15.07186621
1158,7560.384,14.78284628
1159,7593.683,15.95376166
1160,7563.923,15.52491775
1161,7538.689,14.98239897
1162,7582.368,18.98464053
1163,7582.01,15.71273051
1164,7577.524,15.40829076
1165,7584.109,15.80313637
1166,7551.427,14.95789661
1167,7589.456,15.16377473
1168,7559.722,14.92249027
1169,7551.839,15.41632508
1170,7559.887,16.13066121
1171,7570.642,15.0686375
1172,7592.434,14.90099473
1173,7600.738,15.70577461
1174,7576.869,15.21393568
1175,7613.59,16.58667839
1176,7550.353,15.23057422
1177,7581.585,14.76742276
1178,7561.205,15.06383002
1179,7574.721,15.27059786
1180,7571.518,15.94012785
1181,7578.565,17.782232
1182,7566.332,15.09528986
1183,7579.167,14.97194413
1184,7556.623,15.26063141
1185,7586.049,15.64367601
1186,7548.043,14.88788605
1187,7573.821,15.94549965
1188,7560.029,15.66014556
1189,7553.704,16.80994896
1190,7571.717,16.0991587
1191,7567.542,15.19915248
1192,7554.463,15.59450644
1193,7593.44,15.23037754
1194,7567.341,15.10293743
1195,7547.081,15.34739193
1196,7553.399,15.15631218
1197,7550.304,14.37016298
1198,7590.635,14.43176271
1199,7590.902,16.76503492
1200,7552.443,16.3941682
1201,7598.234,15.92869248
1202,7527.841,15.02430428
1203,7581.662,14.44630596
1204,7537.425,15.21454485
1205,7571.615,16.53041969
1206,7566.824,15.54036756
1207,7584.323,15.06992604
1208,7560.288,15.51112684
1209,7577.56,15.55931875
1210,7544.512,15.63789807
1211,7588.939,15.51319693
1212,7543.054,14.89748583
1213,7560.103,14.79940509
1214,7534.151,15.14748161
1215,7548.331,15.6942486
1216,7553.007,14.95509783
1217,7566.432,15.41646445
1218,7561.991,15.6907909
1219,7607.917,15.65465142
1220,7562.724,15.84442564
1221,7544.183,15.05627813
1222,7555.711,15.74393467
1223,7566.491,15.3185482
1224,7567.443,14.75251677
1225,7581.217,16.06617288
1226,7563.003,15.66310924
1227,7581.676,15.79522156
1228,7541.26,15.38929498
1229,7571.792,15.63408891
1230,7543.841,15.37692164
1231,7546.79,15.10039403
1232,7564.857,15.04741011
1233,7568.227,14.86187979
1234,7558.552,14.99657614
1235,7597.999,15.33463397
1236,7549.196,15.18925884
1237,7579.453,15.34528563
1238,7553.828,15.43354839
1239,7569.755,15.91938991
1240,7566.64,15.27914919
1241,7561.952,15.63693371
1242,7557.596,15.3247768
1243,7580.366,15.631636
1244,7571.014,15.69164759
1245,7606.585,15.43738239
1246,7557.222,15.00822161
1247,7575.322,15.33089417
1248,7550.766,14.78009621
1249,7566.345,15.31260837
1250,7571.501,16.610599
1251,7581.143,14.95929647
1252,7591.279,15.2129931
1253,7599.162,15.67232452
1254,7559.913,15.14422104
1255,7597.996,15.76610237
1256,7559.004,14.48399061
1257,7579.916,15.19772825
1258,7588.399,16.14099746
1259,7601.173,15.07179721
1260,7572.387,15.08433727
1261,7580.635,14.88555592
1262,7556.005,15.61150137
1263,7593.654,14.67590829
1264,7545.721,14.99330381
1265,7582.392,15.35474962
1266,7585.026,16.32860447
1267,7558.409,15.99999122
1268,7577.852,14.99493568
1269,7594.078,15.15017874
1270,7562.883,14.72077821
1271,7597.929,15.39947918
1272,7546.409,14.74000404
1273,7568.975,15.25202855
1274,7561.898,15.61555622
1275,7595.163,16.47120005
1276,7578.372,16.23365689
1277,7573.901,15.22817123
1278,7582.58,15.05242838
1279,7623.521,15.24872319
1280,7546.733,15.05887483
1281,7600.335,15.17375283
1282,7552.159,15.12652369
1283,7564.902,15.08537026
1284,7574.414,15.32770707
1285,7609.559,14.36525388
1286,7580.848,15.25073428
1287,7619.633,16.12396697
1288,7582.696,16.60691374
1289,7580.874,14.82093533
1290,7573.05,14.66627083
1291,7575.226,14.93683112
1292,7594.506,15.54187775
1293,7583.381,14.459455
1294,7567.869,15.33250922
1295,7618.168,15.157499
1296,7579.101,15.39086739
1297,7627.642,15.47662224
1298,7571.477,17.8967447
1299,7602.493,15.05542929
1300,7567.015,15.64860297
1301,7604.361,14.45325842
1302,7616.288,19.07608597
1303,7607.727,14.74070795
1304,7589.792,14.71783734
1305,7634.203,14.89415291
1306,7555.055,14.86344425
1307,7619.52,14.56926903
1308,7581.562,15.28888995
1309,7589.857,15.00201823
1310,7622.909,14.47469236
1311,7604.476,15.17838674
1312,7600.539,15.41974316
1313,7620.504,15.54406588
1314,7592.664,15.80471778
1315,7650.317,15.40657363
1316,7600.481,15.12883469
1317,7617.722,15.1630708
1318,7606.156,15.62893675
1319,7574.693,15.23019209
1320,7613.997,15.49209447
1321,7618.734,15.04091899
1322,7610.637,15.09162784
1323,7638.578,15.60986598
1324,7597.875,15.18220587
1325,7614.328,14.74674256
1326,7588.465,17.7518668
1327,7604.443,15.18830968
1328,7619.528,14.8104428
1329,7620.378,15.40776155
1330,7634.519,14.65372441
1331,7621.19,15.47636585
1332,7597.213,18.93234352
1333,7633.478,14.45003516
1334,7599.166,17.58551802
1335,7613.227,15.69023489
1336,7636.446,15.15173535
1337,7622.312,15.45524688
1338,7609.761,15.29339331
1339,7650.98,16.06647441
1340,7603.071,14.86263634
1341,7646.17,18.36603114
1342,7595.495,15.10542866
1343,7624.22,15.33524046
1344,7611.88,15.17766781
1345,7628.687,15.59188991
1346,7649.987,16.03461353
1347,7632.777,15.80788635
1348,7611.047,14.60365677
1349,7640.54,16.86340416
1350,7592.644,17.51625713
1351,7616.303,14.96473157
1352,7589.696,14.93933011
1353,7607.264,16.64626997
1354,7614.425,15.4520023
1355,7627.515,14.93344485
1356,7632.058,15.06408431
1357,7634.97,14.51410004
1358,7583.594,15.11737953
1359,7619.764,16.31141637
1360,7611.73,16.34133104
1361,7592.95,14.96915161
1362,7623.869,15.26577345
1363,7623.749,15.19302468
1364,7616.089,15.0316692
1365,7623.561,15.317189
1366,7598.748,14.62376477
1367,7621.608,15.53461734
1368,7572.433,14.43778068
1369,7568.417,15.16928182
1370,7611.732,15.35917237
1371,7589.621,15.70010697
1372,7610.451,15.82825319
1373,7631.334,15.33135493
1374,7588.454,15.61979142
1375,7642.264,15.00854104
1376,7577.976,15.01250892
1377,7601.871,16.57414731
1378,7582.81,14.79668544
1379,7606.911,15.39152621
1380,7624.127,14.59413824
1381,7572.632,16.44063794
1382,7598.896,15.13503168
1383,7637.154,14.35716838
1384,7566.829,14.51605177
1385,7625.991,15.09565895
1386,7567.861,14.55512552
1387,7588.044,15.11046207
1388,7604.765,14.5592505
1389,7601.417,15.45513219
1390,7604.562,14.78141252
1391,7584.955,15.35555193
1392,7609.496,14.78431547
1393,7602.952,14.47638408
1394,7564.14,16.51430895
1395,7605.498,15.1111216
1396,7578.299,14.99025013
1397,7600.881,14.96572213
1398,7598.966,14.95195118
1399,7603.779,17.37412326
1400,7590.004,14.66008131
1401,7618.619,14.94850625
1402,7577.594,15.11142495
1403,7605.818,14.37187796
1404,7584.069,16.27483453
1405,7582.677,15.48310922
1406,7614.515,15.18847507
1407,7602.423,15.09900894
1408,7617.503,16.78701853
1409,7637.893,15.25291943
1410,7591.678,15.24317277
1411,7620.736,15.01493603
1412,7584.168,15.30149587
1413,7587.956,14.84857111
1414,7601.463,15.42208258
1415,7606.868,14.88524692
1416,7597.953,15.08385862
1417,7632.18,14.4631117
1418,7593.669,15.05036342
1419,7623.987,15.04529265
1420,7588.7,15.08621888
1421,7622.138,14.6192666
1422,7605.745,15.37758027
1423,7602.539,14.83733396
1424,7602.319,15.26162636
1425,7643.848,15.12814913
1426,7613.424,15.79317017
1427,7640.519,15.29390856
1428,7575.521,15.47661329
1429,7581.404,15.73527197
1430,7605.646,15.5334698
1431,7563.95,14.94822732
1432,7612.091,15.59123853
1433,7610.987,15.41956001
1434,7616.973,15.25648292
1435,7641.612,14.862283
1436,7582.731,15.16695879
1437,7601.96,15.14722417
1438,7580.809,15.38507455
1439,7622.321,15.58351562
1440,7584.187,15.96828203
1441,7599.018,16.07804951
1442,7608.64,16.34895715
1443,7616.481,15.41348887
1444,7604.464,14.98855243
1445,7628.831,15.88025312
1446,7571.487,14.44146222
1447,7603.285,15.57599997
1448,7579.051,15.87540233
1449,7582.776,16.27783229
1450,7618.939,15.19563355
1451,7609.536,15.84053989
1452,7600.149,14.61618278
1453,7624.491,14.93900663
1454,7550.667,15.32266658
1455,7611.407,15.7452644
1456,7569.129,15.29125106
1457,7585.887,14.43177851
1458,7591.052,15.80212948
1459,7619.211,16.10634903
1460,7589.931,17.64715952
1461,7604.934,15.10118022
1462,7573.323,16.46798928
1463,7614.277,15.0512548
1464,7558.075,17.52333801
1465,7596.53,15.69742336
1466,7597.098,14.43254641
1467,7582.397,14.35950525
1468,7609.836,15.25342925
1469,7590.185,14.88384275
1470,7570.832,15.87361887
1471,7598.205,14.88277444
1472,7563.056,14.81880103
1473,7619.689,15.36151942
1474,7570.859,15.33431182
1475,7571.992,15.85111782
1476,7574.547,15.04140256
1477,7594.85,15.13788294
1478,7579.974,14.71466357
1479,7585.778,15.33051584
1480,7579.917,15.90264478
1481,7587.136,14.37468274
1482,7553.28,15.0748665
1483,7587.806,16.08658957
1484,7599.766,14.96620339
1485,7593.096,15.13521668
1486,7582.569,15.59600074
1487,7623.587,14.76531175
1488,7569.387,16.05843177
1489,7617.974,15.80580033
1490,7581.14,15.55681201
1491,7588.253,15.51312319
1492,7594.635,15.6453116
1493,7591.993,15.16749653
1494,7606.399,15.43430591
1495,7615.285,15.4614933
1496,7582.618,14.96001591
1497,7615.058,15.29381038
1498,7584.334,14.96818105
1499,7590.697,16.02383197
1500,7591.398,15.85678391
1501,7553.283,14.58975363
1502,7599.399,17.63660395
1503,7615.396,14.93898203
1504,7590.84,15.83781551
1505,7624.185,15.45952053
1506,7581.484,15.54219238
1507,7599.826,14.98084524
1508,7572.083,15.16839184
1509,7584.489,14.37483492
1510,7591.747,15.6703858
1511,7602.571,15.24273463
1512,7594.283,14.93997694
1513,7615.52,14.95110698
1514,7585.909,14.11349422
1515,7617.947,15.31150518
1516,7559.962,14.9449174
1517,7589.66,17.12017523
1518,7591.067,14.54560109
1519,7564.213,14.7801093
1520,7585.801,15.57258485
1521,7618.063,15.33861242
1522,7594.808,14.88392206
1523,7612.323,14.81481255
1524,7551.438,15.45257765
1525,7612.346,15.60366252
1526,7601.323,15.03444947
1527,7591.28,15.08574161
1528,7604.188,16.98460055
1529,7608.29,16.61053581
1530,7604.584,14.94646928
1531,7645.547,14.78140017
1532,7581.219,14.96786688
1533,7609.78,15.08017241
1534,7569.746,15.12506145
1535,7586.711,15.97890732
1536,7624.754,15.45119685
1537,7605.62,15.58401745
1538,7609.634,15.10390824
1539,7628.239,15.37061739
1540,7576.814,15.44277838
1541,7619.595,14.58125423
1542,7595.279,14.94065457
1543,7600.074,15.06467803
1544,7594.229,15.23865345
1545,7588.392,15.32313075
1546,7591.549,14.57709158
1547,7608.996,15.35460791
1548,7600.282,14.77485959
1549,7609.704,14.78696669
1550,7577.172,14.99781371
1551,7591.405,14.75943681
1552,7580.854,16.12875333
1553,7600.653,15.01767595
1554,7602.401,15.55969791
1555,7600.596,15.24410653
1556,7603.571,16.85814222
1557,7636.562,14.5738861
1558,7592.542,15.04999123
1559,7594.92,15.48384965
1560,7588.539,16.03260674
1561,7569.429,14.89130481
1562,7591.24,15.10961283
1563,7614.491,16.40048533
1564,7612.98,14.99765315
1565,7624.182,14.34450682
1566,7552.358,14.50364906
1567,7630.771,15.09809786
1568,7615.243,14.74191138
1569,7615.179,14.91794084
1570,7623.232,15.44060154
1571,7614.071,15.08038325
1572,7610.616,16.21235776
1573,7591.115,14.89267521
1574,7586.14,15.13612896
1575,7646.185,15.3778664
1576,7589.928,14.76159937
1577,7601.338,15.75162709
1578,7610.276,17.29722012
1579,7589.447,15.27550952
1580,7634.866,15.47772735
1581,7630.503,15.16838788
1582,7628.493,14.78262328
1583,7658.819,15.30379819
1584,7623.33,14.62993848
1585,7625.104,16.79568945
1586,7593.293,14.76086552
1587,7615.544,15.46434816
1588,7652.865,14.83444556
1589,7638.113,14.48261824
1590,7618.345,16.7137062
1591,7655.963,14.84774835
1592,7602.057,15.28567143
1593,7637.394,15.16959999
1594,7615.763,15.18034357
1595,7617.197,15.42057687
1596,7621.195,15.00589801
1597,7613.389,14.65399874
1598,7625.485,14.87850043
1599,7665.538,15.15402772
1600,7624.857,16.08404647
1601,7666.233,15.22513419
1602,7605.676,15.15641857
1603,7629.121,18.19440461
1604,7631.218,15.10637203
1605,7634.067,16.40745291
1606,7629.655,15.2873796
1607,7650.463,15.23570251
1608,7612.964,15.3874853
1609,7655.394,15.3419283
1610,7636.275,15.14296454
1611,7627.922,15.61204394
1612,7623.219,15.75223917
1613,7619.592,15.93485287
1614,7635.294,15.34273652
1615,7633.229,13.98279511
1616,7637.048,15.10111572
1617,7678.724,14.00370751
1618,7638.121,15.22085277
1619,7648.808,15.7444319
1620,7625.592,15.87833543
1621,7638.079,14.95803326
1622,7623.632,15.33044605
1623,7651.896,14.75293815
1624,7651.374,14.88771722
1625,7652.07,15.10718703
1626,7636.129,15.09352043
1627,7647.485,15.78682283
1628,7629.932,15.49694731
1629,7647.617,16.06126742
1630,7624.127,15.27562997
1631,7618.663,14.871699
1632,7622.95,14.73049558
1633,7644.484,14.72934975
1634,7643.973,14.7617164
1635,7668.995,14.95008278
1636,7615.682,15.08074521
1637,7645.884,14.79832909
1638,7612.578,15.25869968
1639,7629.746,14.89514968
1640,7655.438,14.70245408
1641,7605.658,15.24004711
1642,7651.406,15.08473281
1643,7648.87,18.19986538
1644,7605.704,15.83712045
1645,7662.372,14.66647933
1646,7618.347,15.38527189
1647,7644.874,15.05583355
1648,7625.779,14.97919087
1649,7611.087,16.07256765
1650,7656.566,14.64321153
1651,7648.916,15.45965536
1652,7648.008,14.93458858
1653,7657.473,14.56404034
1654,7598.973,15.24953347
1655,7648.477,14.98143755
1656,7617.904,14.90297903
1657,7621.923,15.64266828
1658,7631.844,14.0538843
1659,7632.945,16.56610923
1660,7641.807,15.59377283
1661,7646.552,14.53737583
1662,7611.962,16.06388982
1663,7650.178,15.52598841
1664,7624.634,14.70578267
1665,7604.71,14.93800187
1666,7638.094,18.35334204
1667,7635.96,15.6340142
1668,7615.521,15.20347194
1669,7658.702,15.28696163
1670,7619.377,15.1447308
1671,7660.62,14.98351094
1672,7629.042,19.82831904
1673,7653.169,14.34156334
1674,7634.715,14.78971856
1675,7643.283,15.31544681
1676,7645.003,14.98836185
1677,7632.621,16.53733228
1678,7609.827,14.73991421
1679,7643.392,15.388968
1680,7612.713,15.77398589
1681,7633.403,14.89881173
1682,7632.282,17.20541996
1683,7627.612,15.23618902
1684,7625.863,15.32684674
1685,7638.953,15.04136932
1686,7647.124,16.62806736
1687,7659.892,15.03723166
1688,7623.488,15.3651507
1689,7647.612,15.35152944
1690,7599.843,15.24933936
1691,7618.036,14.97934258
1692,7632.281,18.5528445
1693,7628.315,16.16452211
1694,7622.836,15.31878272
1695,7668.11,18.72949279
1696,7613.745,14.97804977
1697,7671.709,15.79811125
1698,7630.9,14.98539289
1699,7626.42,15.03687468
1700,7622.934,14.8268555
1701,7617.095,15.21775197
1702,7633.892,15.01553649
1703,7627.404,14.67067769
1704,7633.924,14.52323049
1705,7628.693,15.01954563
1706,7601.714,16.92170807
1707,7643.799,15.47528995
1708,7623.41,17.59528062
1709,7629.935,17.41449899
1710,7652.953,14.89552923
1711,7669.246,16.00804435
1712,7649.001,15.64765155
1713,7686.944,14.85923497
1714,7634.359,17.65435128
1715,7655.504,14.96602766
1716,7619.486,17.08835288
1717,7628.651,15.14837282
1718,7643.698,16.69900584
1719,7600.453,15.27166628
1720,7664.236,16.81000607
1721,7670.019,14.95502053
1722,7630.591,15.51334003
1723,7669.427,14.4812524
1724,7620.15,15.2351403
1725,7642.164,15.97520278
1726,7642.043,15.23296265
1727,7655.825,15.62723184
1728,7662.694,15.36204296
1729,7638.593,20.43607964
1730,7645.805,15.43661151
1731,7661.823,14.97443391
1732,7635.674,14.85711022
1733,7654.426,15.47502905
1734,7639.12,14.89488503
1735,7643.499,16.03970071
1736,7652.867,15.03373909
1737,7634.745,14.61971186
1738,7647.774,14.88156322
1739,7664.972,16.19034329
1740,7649.018,15.61216436
1741,7660.211,15.80014174
1742,7628.475,15.21681225
1743,7645.327,14.87743496
1744,7668.482,15.217085
1745,7644.003,15.60650477
1746,7655.627,15.00626106
1747,7679.871,14.81615196
1748,7623.596,13.99724201
1749,7690.533,15.33032651
1750,7647.46,16.75441434
1751,7657.71,13.90855492
1752,7655.976,15.54572044
1753,7651.617,14.63107347
1754,7678.147,15.46154556
1755,7676.517,15.52249049
1756,7652.761,14.80418451
1757,7658.845,15.39691446
1758,7634.485,16.27328409
1759,7645.413,15.70892838
1760,7647.997,15.55683101
1761,7632.305,15.41109908
1762,7670.311,15.85567025
1763,7656.029,15.03742528
1764,7643.607,14.99061543
1765,7700.173,16.41149204
1766,7660.385,15.1245752
1767,7675.154,16.42060547
1768,7664.81,14.9531903
1769,7655.389,14.84296732
1770,7669.463,15.95056836
1771,7663.91,15.44421898
1772,7672.747,15.28538488
1773,7679.596,14.67244983
1774,7657.653,15.70772393
1775,7679.989,15.60682155
1776,7640.277,14.59713229
1777,7645.457,14.56317792
1778,7636.856,14.91131329
1779,7655.336,15.71964071
1780,7670.65,16.9928073
1781,7664.96,15.18573014
1782,7651.192,15.1947075
1783,7671.998,15.79892389
1784,7639.19,15.13287481
1785,7665.592,15.3514669
1786,7622.144,17.39618533
1787,7631.766,15.39757267
1788,7654.894,15.50028271
1789,7635.753,15.21880386
1790,7647.441,15.9854471
1791,7664.658,24.09894263
1792,7615.251,15.80626455
1793,7654.798,14.96433079
1794,7621.96,15.37525284
1795,7610.267,18.0130428
1796,7649.417,15.42877542
1797,7639.592,15.0234329
1798,7645.693,14.39856767
1799,7674.318,15.82658763
1800,7614.531,15.83505728
1801,7633.277,15.01753212
1802,7626.755,15.34265215
1803,7619.454,14.96168052
1804,7602.34,14.79420157
1805,7618.846,17.4062714
1806,7651.732,15.15355325
1807,7626.512,15.09714728
1808,7644.248,14.651911
1809,7636.002,16.12804998
1810,7588.38,15.45463037
1811,7619.679,15.06266773
1812,7607.227,21.91760642
1813,7623.97,15.17784899
1814,7630.864,16.27923536
1815,7628.701,15.04119673
1816,7592.224,15.10946141
1817,7639.25,15.5390315
1818,7602.251,15.60897175
1819,7627.026,15.11566485
1820,7598.896,15.75192636
1821,7617.687,15.46489673
1822,7645.265,16.04739153
1823,7601.878,16.1159274
1824,7603.627,14.73485226
1825,7629.287,15.98795268
1826,7604.297,15.188311
1827,7653.157,14.86332234
1828,7601.504,14.79215954
1829,7620.226,15.42961192
1830,7608.704,18.72731652
1831,7584.274,14.9234354
1832,7628.328,15.66704873
1833,7616.207,15.61986399
1834,7600.383,15.24756738
1835,7624.63,16.24010776
1836,7596.881,16.18903453
1837,7634.628,14.23452198
1838,7596.478,14.58195858
1839,7607.366,15.35115774
1840,7607.418,15.16533138
1841,7619.436,15.63387041
1842,7617.572,14.99816042
1843,7651.612,15.32055665
1844,7596.093,15.14385522
1845,7633.768,15.16799842
1846,7597.714,15.15949221
1847,7619.95,14.7201053
1848,7628.227,15.1132879
1849,7606.4,14.7738959
1850,7632.039,15.71558077
1851,7658.077,14.96866965
1852,7603.433,15.00584923
1853,7655.306,16.16305553
1854,7626.192,14.74290121
1855,7630.351,15.29979735
1856,7621.591,14.65529662
1857,7623.21,14.87097509
1858,7637.438,14.46451368
1859,7639.665,14.88545515
1860,7623.054,15.41904939
1861,7657.333,15.03496295
1862,7605.036,14.47614258
1863,7641.3,14.80344554
1864,7637.596,14.90874857
1865,7623.568,14.96273291
1866,7640.593,14.65200843
1867,7660.644,15.0820179
1868,7647.65,14.93798849
1869,7658.017,15.54061488
1870,7618.695,14.89731436
1871,7659.378,14.70173854
1872,7632.699,15.44041447
1873,7650.006,14.9225991
1874,7634.839,14.4329858
1875,7650.103,14.65231692
1876,7663.625,15.10815591
1877,7673.146,14.45062919
1878,7620.443,14.63573541
1879,7654.19,14.91629646
1880,7637.407,14.43133227
1881,7628.36,15.17196098
1882,7650.954,15.02144747
1883,7651.003,14.84745739
1884,7666.709,15.83888629
1885,7657.93,14.74954576
1886,7653.965,15.41323376
1887,7672.522,14.32618288
1888,7637.313,15.6984404
1889,7665.474,15.84630317
1890,7670.534,14.6475542
1891,7648.68,14.6664106
1892,7653.079,15.44159185
1893,7646.396,15.42235987
1894,7666.854,16.74343704
1895,7680.367,15.22183665
1896,7630.439,15.39897006
1897,7669.986,15.50289663
1898,7630.233,14.44426222
1899,7640.339,14.71788297
1900,7678.59,14.86101948
1901,7628.621,15.21332833
1902,7655.921,14.93903474
1903,7668.213,15.21695209
1904,7641.614,15.04682704
1905,7677.464,17.24791883
1906,7615.661,14.99946929
1907,7650.342,14.83647654
1908,7646.4,14.54338338
1909,7648.567,15.39829572
1910,7675.199,15.13979521
1911,7655.729,15.87336004
1912,7634.298,15.84150233
1913,7680.341,15.2893008
1914,7617.491,15.32879379
1915,7663.468,15.38703922
1916,7640.494,15.46356893
1917,7638.648,15.29431581
1918,7656.931,15.29536659
1919,7685.51,15.67705011
1920,7663.424,15.10662848
1921,7670.11,15.11184635
1922,7639.654,15.51271362
1923,7665.414,16.53827694
1924,7616.826,14.93130014
1925,7642.767,17.39134012
1926,7636.803,18.91301644
1927,7653.521,14.69277234
1928,7666.562,15.31248367
1929,7663.12,15.16494642
1930,7644.114,15.08512526
1931,7665.82,15.05667958
1932,7632.983,15.91592633
1933,7663.501,15.08807473
1934,7653.181,16.42632762
1935,7639.168,14.86760828
1936,7644.726,14.65438242
1937,7645.676,21.37725483
1938,7645.975,14.79487665
1939,7661.997,15.72402592
1940,7631.603,15.50526978
1941,7643.432,14.52134209
1942,7635.228,15.04745879
1943,7660.111,15.64457347
1944,7640.452,14.6698908
1945,7652.722,15.04920981
1946,7647.504,15.10284688
1947,7662.415,14.98428427
1948,7645.779,14.659678
1949,7656.685,18.81078879
1950,7650.609,14.61219077
1951,7644.899,14.5465047
1952,7671.407,15.92674954
1953,7653.536,15.26704634
1954,7637.131,15.47843141
1955,7681.353,14.66193681
1956,7615.029,15.42517938
1957,7686.733,14.42573087
1958,7645.537,14.97600184
1959,7648.127,15.15390613
1960,7667.319,15.98847207
1961,7633.977,15.07516073
1962,7658.265,15.78831134
1963,7655.435,15.48695499
1964,7641.353,14.4571225
1965,7703.512,14.88649912
1966,7619.808,14.28317668
1967,7663.242,15.42204383
1968,7643.169,15.21862146
1969,7628.747,15.07968803
1970,7663.605,15.10969804
1971,7668.531,15.40977089
1972,7661.106,14.91129652
1973,7670.666,14.82580332
1974,7635.104,14.8662431
1975,7661.853,14.9592577
1976,7641.074,15.33390113
1977,7657.012,16.40962693
1978,7643.283,15.16920931
1979,7628.752,15.22256536
1980,7656.954,14.7848532
1981,7648.704,15.39676537
1982,7651.81,15.01851857
1983,7660.452,15.11269982
1984,7624.938,15.1252159
1985,7659.996,14.90429415
1986,7643.204,15.66615409
1987,7641.969,15.42666649
1988,7646.693,14.65430827
1989,7650.861,17.0556055
1990,7638.839,18.62764287
1991,7663.933,14.33745134
1992,7633.829,17.94440746
1993,7668.348,17.1549088
1994,7629.085,16.46000532
1995,7624.269,15.3621821
1996,7675.751,15.1841035
1997,7653.505,15.97510485
1998,7650.162,15.24341681
1999,7680.892,14.77566702
2000,7626.55,14.60176359
2001,7663.656,14.50412576
2002,7635.822,15.20204973
2003,7652.651,15.6652226
2004,7646.912,15.09298698
2005,7608.93,14.85204026
2006,7648.782,15.27051001
2007,7651.51,16.03377373
2008,7636.984,15.89162496
2009,7654.119,15.61783721
2010,7643.487,14.80087264
2011,7638.209,15.90588944
2012,7643.424,15.96246297
2013,7638.682,15.58059293
2014,7638.076,15.11470225
2015,7641.419,15.51294424
2016,7647.066,18.32494595
2017,7661.9,15.40168822
2018,7619.201,14.83181038
2019,7638.242,15.43630254
2020,7634.387,14.6159923
2021,7651.097,15.61081647
2022,7650.909,20.48938064
2023,7650.586,15.1942293
2024,7663.946,15.01209792
2025,7647.381,16.93782273
2026,7646.032,15.29212137
2027,7661.978,14.73687606
2028,7623.681,15.2326373
2029,7638.524,15.02875324
2030,7647.974,15.81111394
2031,7608.933,14.30917576
2032,7645.685,15.37282586
2033,7674.005,17.83101161
2034,7634.615,15.60053765
2035,7674.439,15.08569783
2036,7625.463,15.139968
2037,7617.509,15.53350955
2038,7632.01,14.80438786
2039,7627.122,15.14255976
2040,7640.218,15.0537861
2041,7625.85,16.2311275
2042,7658.331,19.37022042
2043,7638.982,14.75173468
2044,7604.669,15.2565212
2045,7657.427,15.40969406
2046,7610.727,14.99168006
2047,7617.774,15.25158759
2048,7634.926,15.44151948
2049,7619.712,15.00650046
2050,7618.6,15.14021136
2051,7642.208,15.21120429
2052,7607.726,15.12781954
2053,7631.942,15.47858637
2054,7605.507,15.14925579
2055,7624.409,15.87323908
2056,7610.36,15.49633505
2057,7621.308,15.13443544
2058,7622.966,15.01135717
2059,7646.44,14.91296081
2060,7633.305,15.17201289
2061,7635.419,14.71772533
2062,7617.931,14.60747203
2063,7613.962,15.66545741
2064,7611.321,15.7159142
2065,7634.258,15.34318859
2066,7635.119,15.25361724
2067,7630.46,14.8178406
2068,7634.035,15.34189607
2069,7640.661,14.82174345
