x,y
1683,180.0757086
1684,180.0492751
1685,180.0228417
1686,179.9964082
1687,179.9699747
1688,179.9435412
1689,179.9171078
1690,179.8906743
1691,179.8642408
1692,179.8378074
1693,179.8113739
1694,179.7849404
1695,179.758507
1696,179.7320735
1697,179.70564
1698,179.6792065
1699,179.6527731
1700,179.6263396
1701,179.5999061
1702,179.5734727
1703,179.5470392
1704,179.5206057
1705,179.4941722
1706,179.4677388
1707,179.4413053
1708,179.4148718
1709,179.3884384
1710,179.3620049
1711,179.3355714
1712,179.309138
1713,179.2827045
1714,179.256271
1715,179.2298375
1716,179.2034041
1717,179.1769706
1718,179.1505371
1719,179.1241037
1720,179.0976702
1721,179.0712367
1722,179.0448032
1723,179.0183698
1724,178.9919363
1725,178.9655028
1726,178.9390694
1727,178.9126359
1728,178.8862024
1729,178.859769
1730,178.8333355
1731,178.806902
1732,178.7804685
1733,178.7540351
1734,178.7276016
1735,178.7011681
1736,178.6747347
1737,178.6483012
1738,178.6218677
1739,178.5954342
1740,178.5690008
1741,178.5425673
1742,178.5161338
1743,178.4897004
1744,178.4632669
1745,178.4368334
1746,178.4104
1747,178.3839665
1748,178.357533
1749,178.3310995
1750,178.3046661
1751,178.2782326
1752,178.2517991
1753,178.2253657
1754,178.1989322
1755,178.1724987
1756,178.1460652
1757,178.1196318
1758,178.0931983
1759,178.0667648
1760,178.0403314
1761,178.0138979
1762,177.9874644
1763,177.961031
1764,177.9345975
1765,177.908164
1766,177.8817305
1767,177.8552971
1768,177.8288636
1769,177.8024301
1770,177.7759967
1771,177.7495632
1772,177.7231297
1773,177.6966962
1774,177.6702628
1775,177.6438293
1776,177.6173958
1777,177.5909624
1778,177.5645289
1779,177.5380954
1780,177.5116619
1781,177.4852285
1782,177.458795
1783,177.4323615
1784,177.4059281
1785,177.3794946
1786,177.3530611
1787,177.3266277
1788,177.3001942
1789,177.2737607
1790,177.2473272
1791,177.2208938
1792,177.1944603
1793,177.1680268
1794,177.1415934
1795,177.1151599
1796,177.0887264
1797,177.0622929
1798,177.0358595
1799,177.009426
1800,176.9829925
1801,176.9565591
1802,176.9301256
1803,176.9036921
1804,176.8772587
1805,176.8508252
1806,176.8243917
1807,176.7979582
1808,176.7715248
1809,176.7450913
1810,176.7186578
1811,176.6922244
1812,176.6657909
1813,176.6393574
1814,176.6129239
1815,176.5864905
1816,176.560057
1817,176.5336235
1818,176.5071901
1819,176.4807566
1820,176.4543231
1821,176.4278897
1822,176.4014562
1823,176.3750227
1824,176.3485892
1825,176.3221558
1826,176.2957223
1827,176.2692888
1828,176.2428554
1829,176.2164219
1830,176.1899884
1831,176.1635549
1832,176.1371215
1833,176.110688
1834,176.0842545
1835,176.0578211
1836,176.0313876
1837,176.0049541
1838,175.9785207
1839,175.9520872
1840,175.9256537
1841,175.8992202
1842,175.8727868
1843,175.8463533
1844,175.8199198
1845,175.7934864
1846,175.7670529
1847,175.7406194
1848,175.7141859
1849,175.6877525
1850,175.661319
1851,175.6348855
1852,175.6084521
1853,175.5820186
1854,175.5555851
1855,175.5291517
1856,175.5027182
1857,175.4762847
1858,175.4498512
1859,175.4234178
1860,175.3969843
1861,175.3705508
1862,175.3441174
1863,175.3176839
1864,175.2912504
1865,175.2648169
1866,175.2383835
1867,175.21195
1868,175.1855165
1869,175.1590831
1870,175.1326496
1871,175.1062161
1872,175.0797827
1873,175.0533492
1874,175.0269157
1875,175.0004822
1876,174.9740488
1877,174.9476153
1878,174.9211818
1879,174.8947484
1880,174.8683149
1881,174.8418814
1882,174.8154479
1883,174.7890145
1884,174.762581
1885,174.7361475
1886,174.7097141
1887,174.6832806
1888,174.6568471
1889,174.6304136
1890,174.6039802
1891,174.5775467
1892,174.5511132
1893,174.5246798
1894,174.4982463
1895,174.4718128
1896,174.4453794
1897,174.4189459
1898,174.3925124
1899,174.3660789
1900,174.3396455
1901,174.313212
1902,174.2867785
1903,174.2603451
1904,174.2339116
1905,174.2074781
1906,174.1810446
1907,174.1546112
1908,174.1281777
1909,174.1017442
1910,174.0753108
1911,174.0488773
1912,174.0224438
1913,173.9960104
1914,173.9695769
1915,173.9431434
1916,173.9167099
1917,173.8902765
1918,173.863843
1919,173.8374095
1920,173.8109761
1921,173.7845426
1922,173.7581091
1923,173.7316756
1924,173.7052422
1925,173.6788087
1926,173.6523752
1927,173.6259418
1928,173.5995083
1929,173.5730748
1930,173.5466414
1931,173.5202079
1932,173.4937744
1933,173.4673409
1934,173.4409075
1935,173.414474
1936,173.3880405
1937,173.3616071
1938,173.3351736
1939,173.3087401
1940,173.2823066
1941,173.2558732
1942,173.2294397
1943,173.2030062
1944,173.1765728
1945,173.1501393
1946,173.1237058
1947,173.0972724
1948,173.0708389
1949,173.0444054
1950,173.0179719
1951,172.9915385
1952,172.965105
1953,172.9386715
1954,172.9122381
1955,172.8858046
1956,172.8593711
1957,172.8329376
1958,172.8065042
1959,172.7800707
1960,172.7536372
1961,172.7272038
1962,172.7007703
1963,172.6743368
1964,172.6479034
1965,172.6214699
1966,172.5950364
1967,172.5686029
1968,172.5421695
1969,172.515736
1970,172.4893025
1971,172.4628691
1972,172.4364356
1973,172.4100021
1974,172.3835686
1975,172.3571352
1976,172.3307017
1977,172.3042682
1978,172.2778348
1979,172.2514013
1980,172.2249678
1981,172.1985344
1982,172.1721009
1983,172.1456674
1984,172.1192339
1985,172.0928005
1986,172.066367
1987,172.0399335
1988,172.0135001
1989,171.9870666
1990,171.9606331
1991,171.9341996
1992,171.9077662
1993,171.8813327
1994,171.8548992
1995,171.8284658
1996,171.8020323
1997,171.7755988
1998,171.7491653
1999,171.7227319
2000,171.6962984
2001,171.6698649
2002,171.6434315
2003,171.616998
2004,171.5905645
2005,171.5641311
2006,171.5376976
2007,171.5112641
2008,171.4848306
2009,171.4583972
2010,171.4319637
2011,171.4055302
2012,171.3790968
2013,171.3526633
2014,171.3262298
2015,171.2997963
2016,171.2733629
2017,171.2469294
2018,171.2204959
2019,171.1940625
2020,171.167629
2021,171.1411955
2022,171.1147621
2023,171.0883286
2024,171.0618951
2025,171.0354616
2026,171.0090282
2027,170.9825947
2028,170.9561612
2029,170.9297278
2030,170.9032943
2031,170.8768608
2032,170.8504273
2033,170.8239939
2034,170.7975604
2035,170.7711269
2036,170.7446935
2037,170.71826
2038,170.6918265
2039,170.6653931
2040,170.6389596
2041,170.6125261
2042,170.5860926
2043,170.5596592
2044,170.5332257
2045,170.5067922
2046,170.4803588
2047,170.4539253
2048,170.4274918
2049,170.4010583
2050,170.3746249
2051,170.3481914
2052,170.3217579
2053,170.2953245
2054,170.268891
2055,170.2424575
2056,170.2160241
2057,170.1895906
2058,170.1631571
2059,170.1367236
2060,170.1102902
2061,170.0838567
2062,170.0574232
2063,170.0309898
2064,170.0045563
2065,169.9781228
2066,169.9516893
2067,169.9252559
2068,169.8988224
2069,169.8723889
2070,169.8459555
2071,169.819522
2072,169.7930885
2073,169.7666551
2074,169.7402216
2075,169.7137881
2076,169.6873546
2077,169.6609212
2078,169.6344877
2079,169.6080542
2080,169.5816208
2081,169.5551873
2082,169.5287538
2083,169.5023203
2084,169.4758869
2085,169.4494534
2086,169.4230199
2087,169.3965865
2088,169.370153
2089,169.3437195
2090,169.317286
2091,169.2908526
2092,169.2644191
2093,169.2379856
2094,169.2115522
2095,169.1851187
2096,169.1586852
2097,169.1322518
2098,169.1058183
2099,169.0793848
2100,169.0529513
2101,169.0265179
2102,169.0000844
2103,168.9736509
2104,168.9472175
2105,168.920784
2106,168.8943505
2107,168.867917
2108,168.8414836
2109,168.8150501
2110,168.7886166
2111,168.7621832
2112,168.7357497
2113,168.7093162
2114,168.6828828
2115,168.6564493
2116,168.6300158
2117,168.6035823
2118,168.5771489
2119,168.5507154
2120,168.5242819
2121,168.4978485
2122,168.471415
2123,168.4449815
2124,168.418548
2125,168.3921146
2126,168.3656811
2127,168.3392476
2128,168.3128142
2129,168.2863807
2130,168.2599472
2131,168.2335138
2132,168.2070803
2133,168.1806468
2134,168.1542133
2135,168.1277799
2136,168.1013464
2137,168.0749129
2138,168.0484795
2139,168.022046
2140,167.9956125
2141,167.969179
2142,167.9427456
2143,167.9163121
2144,167.8898786
2145,167.8634452
2146,167.8370117
2147,167.8105782
2148,167.7841448
2149,167.7577113
2150,167.7312778
2151,167.7048443
2152,167.6784109
2153,167.6519774
2154,167.6255439
2155,167.5991105
2156,167.572677
2157,167.5462435
2158,167.51981
2159,167.4933766
2160,167.4669431
2161,167.4405096
2162,167.4140762
2163,167.3876427
2164,167.3612092
2165,167.3347758
2166,167.3083423
2167,167.2819088
2168,167.2554753
2169,167.2290419
2170,167.2026084
2171,167.1761749
2172,167.1497415
2173,167.123308
2174,167.0968745
2175,167.070441
2176,167.0440076
2177,167.0175741
2178,166.9911406
2179,166.9647072
2180,166.9382737
2181,166.9118402
2182,166.8854068
2183,166.8589733
2184,166.8325398
2185,166.8061063
2186,166.7796729
2187,166.7532394
2188,166.7268059
2189,166.7003725
2190,166.673939
2191,166.6475055
2192,166.621072
2193,166.5946386
2194,166.5682051
2195,166.5417716
2196,166.5153382
2197,166.4889047
2198,166.4624712
2199,166.4360377
2200,166.4096043
2201,166.3831708
2202,166.3567373
2203,166.3303039
2204,166.3038704
2205,166.2774369
2206,166.2510035
2207,166.22457
2208,166.1981365
2209,166.171703
2210,166.1452696
2211,166.1188361
2212,166.0924026
2213,166.0659692
2214,166.0395357
2215,166.0131022
2216,165.9866687
2217,165.9602353
2218,165.9338018
2219,165.9073683
2220,165.8809349
2221,165.8545014
2222,165.8280679
2223,165.8016345
2224,165.775201
2225,165.7487675
2226,165.722334
2227,165.6959006
2228,165.6694671
2229,165.6430336
2230,165.6166002
2231,165.5901667
2232,165.5637332
2233,165.5372997
2234,165.5108663
2235,165.4844328
2236,165.4579993
2237,165.4315659
2238,165.4051324
2239,165.3786989
2240,165.3522655
2241,165.325832
2242,165.2993985
2243,165.272965
2244,165.2465316
2245,165.2200981
2246,165.1936646
2247,165.1672312
2248,165.1407977
2249,165.1143642
2250,165.0879307
2251,165.0614973
2252,165.0350638
2253,165.0086303
2254,164.9821969
2255,164.9557634
2256,164.9293299
2257,164.9028965
2258,164.876463
2259,164.8500295
2260,164.823596
2261,164.7971626
2262,164.7707291
2263,164.7442956
2264,164.7178622
2265,164.6914287
2266,164.6649952
2267,164.6385617
2268,164.6121283
2269,164.5856948
2270,164.5592613
2271,164.5328279
2272,164.5063944
2273,164.4799609
2274,164.4535275
2275,164.427094
2276,164.4006605
2277,164.374227
2278,164.3477936
2279,164.3213601
2280,164.2949266
2281,164.2684932
2282,164.2420597
2283,164.2156262
2284,164.1891927
2285,164.1627593
2286,164.1363258
2287,164.1098923
2288,164.0834589
2289,164.0570254
2290,164.0305919
2291,164.0041585
2292,163.977725
2293,163.9512915
2294,163.924858
2295,163.8984246
2296,163.8719911
2297,163.8455576
2298,163.8191242
2299,163.7926907
2300,163.7662572
2301,163.7398237
2302,163.7133903
2303,163.6869568
2304,163.6605233
2305,163.6340899
2306,163.6076564
2307,163.5812229
2308,163.5547894
2309,163.528356
2310,163.5019225
2311,163.475489
2312,163.4490556
2313,163.4226221
2314,163.3961886
2315,163.3697552
2316,163.3433217
2317,163.3168882
2318,163.2904547
2319,163.2640213
2320,163.2375878
2321,163.2111543
2322,163.1847209
2323,163.1582874
2324,163.1318539
2325,163.1054204
2326,163.078987
2327,163.0525535
2328,163.02612
2329,162.9996866
2330,162.9732531
2331,162.9468196
2332,162.9203862
2333,162.8939527
2334,162.8675192
2335,162.8410857
2336,162.8146523
2337,162.7882188
2338,162.7617853
2339,162.7353519
2340,162.7089184
2341,162.6824849
2342,162.6560514
2343,162.629618
2344,162.6031845
2345,162.576751
2346,162.5503176
2347,162.5238841
2348,162.4974506
2349,162.4710172
2350,162.4445837
2351,162.4181502
2352,162.3917167
2353,162.3652833
2354,162.3388498
2355,162.3124163
2356,162.2859829
2357,162.2595494
2358,162.2331159
2359,162.2066824
2360,162.180249
2361,162.1538155
2362,162.127382
2363,162.1009486
2364,162.0745151
2365,162.0480816
2366,162.0216482
2367,161.9952147
2368,161.9687812
2369,161.9423477
2370,161.9159143
2371,161.8894808
2372,161.8630473
2373,161.8366139
2374,161.8101804
2375,161.7837469
2376,161.7573134
2377,161.73088
2378,161.7044465
2379,161.678013
2380,161.6515796
2381,161.6251461
2382,161.5987126
2383,161.5722792
2384,161.5458457
2385,161.5194122
2386,161.4929787
2387,161.4665453
2388,161.4401118
2389,161.4136783
2390,161.3872449
2391,161.3608114
2392,161.3343779
2393,161.3079444
2394,161.281511
2395,161.2550775
2396,161.228644
2397,161.2022106
2398,161.1757771
2399,161.1493436
2400,161.1229101
2401,161.0964767
2402,161.0700432
2403,161.0436097
2404,161.0171763
2405,160.9907428
2406,160.9643093
2407,160.9378759
2408,160.9114424
2409,160.8850089
2410,160.8585754
2411,160.832142
2412,160.8057085
2413,160.779275
2414,160.7528416
2415,160.7264081
2416,160.6999746
2417,160.6735411
2418,160.6471077
2419,160.6206742
2420,160.5942407
2421,160.5678073
2422,160.5413738
2423,160.5149403
2424,160.4885069
2425,160.4620734
2426,160.4356399
2427,160.4092064
2428,160.382773
2429,160.3563395
2430,160.329906
2431,160.3034726
2432,160.2770391
2433,160.2506056
2434,160.2241721
2435,160.1977387
2436,160.1713052
2437,160.1448717
2438,160.1184383
2439,160.0920048
2440,160.0655713
2441,160.0391379
2442,160.0127044
2443,159.9862709
2444,159.9598374
2445,159.933404
2446,159.9069705
2447,159.880537
2448,159.8541036
2449,159.8276701
2450,159.8012366
2451,159.7748031
2452,159.7483697
2453,159.7219362
2454,159.6955027
2455,159.6690693
2456,159.6426358
2457,159.6162023
2458,159.5897689
2459,159.5633354
2460,159.5369019
2461,159.5104684
2462,159.484035
2463,159.4576015
2464,159.431168
2465,159.4047346
2466,159.3783011
2467,159.3518676
2468,159.3254341
2469,159.2990007
2470,159.2725672
2471,159.2461337
2472,159.2197003
2473,159.1932668
2474,159.1668333
2475,159.1403999
2476,159.1139664
2477,159.0875329
2478,159.0610994
2479,159.034666
2480,159.0082325
2481,158.981799
2482,158.9553656
2483,158.9289321
2484,158.9024986
2485,158.8760651
2486,158.8496317
2487,158.8231982
2488,158.7967647
2489,158.7703313
2490,158.7438978
2491,158.7174643
2492,158.6910309
2493,158.6645974
2494,158.6381639
2495,158.6117304
2496,158.585297
2497,158.5588635
2498,158.53243
2499,158.5059966
2500,158.4795631
2501,158.4531296
2502,158.4266961
2503,158.4002627
2504,158.3738292
2505,158.3473957
2506,158.3209623
2507,158.2945288
2508,158.2680953
2509,158.2416618
2510,158.2152284
2511,158.1887949
2512,158.1623614
2513,158.135928
2514,158.1094945
2515,158.083061
2516,158.0566276
2517,158.0301941
2518,158.0037606
2519,157.9773271
2520,157.9508937
2521,157.9244602
2522,157.8980267
2523,157.8715933
2524,157.8451598
2525,157.8187263
2526,157.7922928
2527,157.7658594
2528,157.7394259
2529,157.7129924
2530,157.686559
2531,157.6601255
2532,157.633692
2533,157.6072586
2534,157.5808251
2535,157.5543916
2536,157.5279581
2537,157.5015247
2538,157.4750912
2539,157.4486577
2540,157.4222243
2541,157.3957908
2542,157.3693573
2543,157.3429238
2544,157.3164904
2545,157.2900569
2546,157.2636234
2547,157.23719
2548,157.2107565
2549,157.184323
2550,157.1578896
2551,157.1314561
2552,157.1050226
2553,157.0785891
2554,157.0521557
2555,157.0257222
2556,156.9992887
2557,156.9728553
2558,156.9464218
2559,156.9199883
2560,156.8935548
2561,156.8671214
2562,156.8406879
2563,156.8142544
2564,156.787821
2565,156.7613875
2566,156.734954
2567,156.7085206
2568,156.6820871
2569,156.6556536
2570,156.6292201
2571,156.6027867
2572,156.5763532
2573,156.5499197
2574,156.5234863
2575,156.4970528
2576,156.4706193
2577,156.4441858
2578,156.4177524
2579,156.3913189
2580,156.3648854
2581,156.338452
2582,156.3120185
2583,156.285585
2584,156.2591516
2585,156.2327181
2586,156.2062846
2587,156.1798511
2588,156.1534177
2589,156.1269842
2590,156.1005507
2591,156.0741173
2592,156.0476838
2593,156.0212503
2594,155.9948168
2595,155.9683834
2596,155.9419499
2597,155.9155164
2598,155.889083
2599,155.8626495
2600,155.836216
2601,155.8097826
2602,155.7833491
2603,155.7569156
2604,155.7304821
2605,155.7040487
2606,155.6776152
2607,155.6511817
2608,155.6247483
2609,155.5983148
2610,155.5718813
2611,155.5454478
2612,155.5190144
2613,155.4925809
2614,155.4661474
2615,155.439714
2616,155.4132805
2617,155.386847
2618,155.3604135
2619,155.3339801
2620,155.3075466
2621,155.2811131
2622,155.2546797
2623,155.2282462
2624,155.2018127
2625,155.1753793
2626,155.1489458
2627,155.1225123
2628,155.0960788
2629,155.0696454
2630,155.0432119
2631,155.0167784
2632,154.990345
2633,154.9639115
2634,154.937478
2635,154.9110445
2636,154.8846111
2637,154.8581776
2638,154.8317441
2639,154.8053107
2640,154.7788772
2641,154.7524437
2642,154.7260103
2643,154.6995768
2644,154.6731433
2645,154.6467098
2646,154.6202764
2647,154.5938429
2648,154.5674094
2649,154.540976
2650,154.5145425
2651,154.488109
2652,154.4616755
2653,154.4352421
2654,154.4088086
2655,154.3823751
2656,154.3559417
2657,154.3295082
2658,154.3030747
2659,154.2766413
2660,154.2502078
2661,154.2237743
2662,154.1973408
2663,154.1709074
2664,154.1444739
2665,154.1180404
2666,154.091607
2667,154.0651735
2668,154.03874
2669,154.0123065
2670,153.9858731
2671,153.9594396
2672,153.9330061
2673,153.9065727
2674,153.8801392
2675,153.8537057
2676,153.8272723
2677,153.8008388
2678,153.7744053
2679,153.7479718
2680,153.7215384
2681,153.6951049
2682,153.6686714
2683,153.642238
2684,153.6158045
2685,153.589371
2686,153.5629375
2687,153.5365041
2688,153.5100706
2689,153.4836371
2690,153.4572037
2691,153.4307702
2692,153.4043367
2693,153.3779033
2694,153.3514698
2695,153.3250363
2696,153.2986028
2697,153.2721694
2698,153.2457359
2699,153.2193024
2700,153.192869
2701,153.1664355
2702,153.140002
2703,153.1135685
2704,153.0871351
2705,153.0607016
2706,153.0342681
2707,153.0078347
2708,152.9814012
2709,152.9549677
2710,152.9285342
2711,152.9021008
2712,152.8756673
2713,152.8492338
2714,152.8228004
2715,152.7963669
2716,152.7699334
2717,152.7435
2718,152.7170665
2719,152.690633
2720,152.6641995
2721,152.6377661
2722,152.6113326
2723,152.5848991
2724,152.5584657
2725,152.5320322
2726,152.5055987
2727,152.4791652
2728,152.4527318
2729,152.4262983
2730,152.3998648
2731,152.3734314
2732,152.3469979
2733,152.3205644
2734,152.294131
2735,152.2676975
2736,152.241264
2737,152.2148305
2738,152.1883971
2739,152.1619636
2740,152.1355301
2741,152.1090967
2742,152.0826632
2743,152.0562297
2744,152.0297962
2745,152.0033628
2746,151.9769293
2747,151.9504958
2748,151.9240624
2749,151.8976289
2750,151.8711954
2751,151.844762
2752,151.8183285
2753,151.791895
2754,151.7654615
2755,151.7390281
2756,151.7125946
2757,151.6861611
2758,151.6597277
2759,151.6332942
2760,151.6068607
2761,151.5804272
2762,151.5539938
2763,151.5275603
2764,151.5011268
2765,151.4746934
2766,151.4482599
2767,151.4218264
2768,151.395393
2769,151.3689595
2770,151.342526
2771,151.3160925
2772,151.2896591
2773,151.2632256
2774,151.2367921
2775,151.2103587
2776,151.1839252
2777,151.1574917
2778,151.1310582
2779,151.1046248
2780,151.0781913
2781,151.0517578
2782,151.0253244
2783,150.9988909
2784,150.9724574
2785,150.946024
2786,150.9195905
2787,150.893157
2788,150.8667235
2789,150.8402901
2790,150.8138566
2791,150.7874231
2792,150.7609897
2793,150.7345562
2794,150.7081227
2795,150.6816892
2796,150.6552558
2797,150.6288223
2798,150.6023888
2799,150.5759554
2800,150.5495219
2801,150.5230884
2802,150.496655
2803,150.4702215
2804,150.443788
2805,150.4173545
2806,150.3909211
2807,150.3644876
2808,150.3380541
2809,150.3116207
2810,150.2851872
2811,150.2587537
2812,150.2323202
2813,150.2058868
2814,150.1794533
2815,150.1530198
2816,150.1265864
2817,150.1001529
2818,150.0737194
2819,150.0472859
2820,150.0208525
2821,149.994419
2822,149.9679855
2823,149.9415521
2824,149.9151186
2825,149.8886851
2826,149.8622517
2827,149.8358182
2828,149.8093847
2829,149.7829512
2830,149.7565178
2831,149.7300843
2832,149.7036508
2833,149.6772174
2834,149.6507839
2835,149.6243504
2836,149.5979169
2837,149.5714835
2838,149.54505
2839,149.5186165
2840,149.4921831
2841,149.4657496
2842,149.4393161
2843,149.4128827
2844,149.3864492
2845,149.3600157
2846,149.3335822
2847,149.3071488
2848,149.2807153
2849,149.2542818
2850,149.2278484
2851,149.2014149
2852,149.1749814
2853,149.1485479
2854,149.1221145
2855,149.095681
2856,149.0692475
2857,149.0428141
2858,149.0163806
2859,148.9899471
2860,148.9635137
2861,148.9370802
2862,148.9106467
2863,148.8842132
2864,148.8577798
2865,148.8313463
2866,148.8049128
2867,148.7784794
2868,148.7520459
2869,148.7256124
2870,148.6991789
2871,148.6727455
2872,148.646312
2873,148.6198785
2874,148.5934451
2875,148.5670116
2876,148.5405781
2877,148.5141447
2878,148.4877112
2879,148.4612777
2880,148.4348442
2881,148.4084108
2882,148.3819773
2883,148.3555438
2884,148.3291104
2885,148.3026769
2886,148.2762434
2887,148.2498099
2888,148.2233765
2889,148.196943
2890,148.1705095
2891,148.1440761
2892,148.1176426
2893,148.0912091
2894,148.0647757
2895,148.0383422
2896,148.0119087
2897,147.9854752
2898,147.9590418
2899,147.9326083
2900,147.9061748
2901,147.8797414
2902,147.8533079
2903,147.8268744
2904,147.8004409
2905,147.7740075
2906,147.747574
2907,147.7211405
2908,147.6947071
2909,147.6682736
2910,147.6418401
2911,147.6154067
2912,147.5889732
2913,147.5625397
2914,147.5361062
2915,147.5096728
2916,147.4832393
2917,147.4568058
2918,147.4303724
2919,147.4039389
2920,147.3775054
2921,147.3510719
2922,147.3246385
2923,147.298205
2924,147.2717715
2925,147.2453381
2926,147.2189046
2927,147.1924711
2928,147.1660376
2929,147.1396042
2930,147.1131707
2931,147.0867372
2932,147.0603038
2933,147.0338703
2934,147.0074368
2935,146.9810034
2936,146.9545699
2937,146.9281364
2938,146.9017029
2939,146.8752695
2940,146.848836
2941,146.8224025
2942,146.7959691
2943,146.7695356
2944,146.7431021
2945,146.7166686
2946,146.6902352
2947,146.6638017
2948,146.6373682
2949,146.6109348
2950,146.5845013
2951,146.5580678
2952,146.5316344
2953,146.5052009
2954,146.4787674
2955,146.4523339
2956,146.4259005
2957,146.399467
2958,146.3730335
2959,146.3466001
2960,146.3201666
2961,146.2937331
2962,146.2672996
2963,146.2408662
2964,146.2144327
2965,146.1879992
2966,146.1615658
2967,146.1351323
2968,146.1086988
2969,146.0822654
2970,146.0558319
2971,146.0293984
2972,146.0029649
2973,145.9765315
2974,145.950098
2975,145.9236645
2976,145.8972311
2977,145.8707976
2978,145.8443641
2979,145.8179306
2980,145.7914972
2981,145.7650637
2982,145.7386302
2983,145.7121968
2984,145.6857633
2985,145.6593298
2986,145.6328964
2987,145.6064629
2988,145.5800294
2989,145.5535959
2990,145.5271625
2991,145.500729
2992,145.4742955
2993,145.4478621
2994,145.4214286
2995,145.3949951
2996,145.3685616
2997,145.3421282
2998,145.3156947
2999,145.2892612
3000,145.2628278
3001,145.2363943
3002,145.2099608
3003,145.1835274
3004,145.1570939
3005,145.1306604
3006,145.1042269
3007,145.0777935
3008,145.05136
3009,145.0249265
3010,144.9984931
3011,144.9720596
3012,144.9456261
3013,144.9191926
3014,144.8927592
3015,144.8663257
3016,144.8398922
3017,144.8134588
3018,144.7870253
3019,144.7605918
3020,144.7341583
3021,144.7077249
3022,144.6812914
3023,144.6548579
3024,144.6284245
3025,144.601991
3026,144.5755575
3027,144.5491241
3028,144.5226906
3029,144.4962571
3030,144.4698236
3031,144.4433902
3032,144.4169567
3033,144.3905232
3034,144.3640898
3035,144.3376563
3036,144.3112228
3037,144.2847893
3038,144.2583559
3039,144.2319224
3040,144.2054889
3041,144.1790555
3042,144.152622
3043,144.1261885
3044,144.0997551
3045,144.0733216
3046,144.0468881
3047,144.0204546
3048,143.9940212
3049,143.9675877
3050,143.9411542
3051,143.9147208
3052,143.8882873
3053,143.8618538
3054,143.8354203
3055,143.8089869
3056,143.7825534
3057,143.7561199
3058,143.7296865
3059,143.703253
3060,143.6768195
3061,143.6503861
3062,143.6239526
3063,143.5975191
3064,143.5710856
3065,143.5446522
3066,143.5182187
3067,143.4917852
3068,143.4653518
3069,143.4389183
3070,143.4124848
3071,143.3860513
3072,143.3596179
3073,143.3331844
3074,143.3067509
3075,143.2803175
3076,143.253884
3077,143.2274505
3078,143.2010171
3079,143.1745836
3080,143.1481501
3081,143.1217166
3082,143.0952832
3083,143.0688497
3084,143.0424162
3085,143.0159828
3086,142.9895493
3087,142.9631158
3088,142.9366823
3089,142.9102489
3090,142.8838154
3091,142.8573819
3092,142.8309485
3093,142.804515
3094,142.7780815
3095,142.7516481
3096,142.7252146
3097,142.6987811
3098,142.6723476
3099,142.6459142
3100,142.6194807
3101,142.5930472
3102,142.5666138
3103,142.5401803
3104,142.5137468
3105,142.4873133
3106,142.4608799
3107,142.4344464
3108,142.4080129
3109,142.3815795
3110,142.355146
3111,142.3287125
3112,142.3022791
3113,142.2758456
3114,142.2494121
3115,142.2229786
3116,142.1965452
3117,142.1701117
3118,142.1436782
3119,142.1172448
3120,142.0908113
3121,142.0643778
3122,142.0379443
3123,142.0115109
3124,141.9850774
3125,141.9586439
3126,141.9322105
3127,141.905777
3128,141.8793435
3129,141.85291
3130,141.8264766
3131,141.8000431
3132,141.7736096
3133,141.7471762
3134,141.7207427
3135,141.6943092
3136,141.6678758
3137,141.6414423
3138,141.6150088
3139,141.5885753
3140,141.5621419
3141,141.5357084
3142,141.5092749
3143,141.4828415
3144,141.456408
3145,141.4299745
3146,141.403541
3147,141.3771076
3148,141.3506741
3149,141.3242406
3150,141.2978072
3151,141.2713737
3152,141.2449402
3153,141.2185068
3154,141.1920733
3155,141.1656398
3156,141.1392063
3157,141.1127729
3158,141.0863394
3159,141.0599059
3160,141.0334725
3161,141.007039
3162,140.9806055
3163,140.954172
3164,140.9277386
3165,140.9013051
3166,140.8748716
3167,140.8484382
3168,140.8220047
3169,140.7955712
3170,140.7691378
3171,140.7427043
3172,140.7162708
3173,140.6898373
3174,140.6634039
3175,140.6369704
3176,140.6105369
3177,140.5841035
3178,140.55767
3179,140.5312365
3180,140.504803
3181,140.4783696
3182,140.4519361
3183,140.4255026
3184,140.3990692
3185,140.3726357
3186,140.3462022
3187,140.3197688
3188,140.2933353
3189,140.2669018
3190,140.2404683
3191,140.2140349
3192,140.1876014
3193,140.1611679
3194,140.1347345
3195,140.108301
3196,140.0818675
3197,140.055434
3198,140.0290006
3199,140.0025671
3200,139.9761336
3201,139.9497002
3202,139.9232667
3203,139.8968332
3204,139.8703998
3205,139.8439663
3206,139.8175328
3207,139.7910993
3208,139.7646659
3209,139.7382324
3210,139.7117989
3211,139.6853655
3212,139.658932
3213,139.6324985
3214,139.606065
3215,139.5796316
3216,139.5531981
3217,139.5267646
3218,139.5003312
3219,139.4738977
3220,139.4474642
3221,139.4210307
3222,139.3945973
3223,139.3681638
3224,139.3417303
3225,139.3152969
3226,139.2888634
3227,139.2624299
3228,139.2359965
3229,139.209563
3230,139.1831295
3231,139.156696
3232,139.1302626
3233,139.1038291
3234,139.0773956
3235,139.0509622
3236,139.0245287
3237,138.9980952
3238,138.9716617
3239,138.9452283
3240,138.9187948
3241,138.8923613
3242,138.8659279
3243,138.8394944
3244,138.8130609
3245,138.7866275
3246,138.760194
3247,138.7337605
3248,138.707327
3249,138.6808936
3250,138.6544601
3251,138.6280266
3252,138.6015932
3253,138.5751597
